title	author	body
过他里雾，二首之二	孙元衡	旧有唐人三两家，家家竹径自回斜，小堂盖瓦窗明纸，门外槟榔新作花。
大武郡登高	孙元衡	过海重行五百里，到山更上一层台。地留归路还非客，秋在中原不用哀。霜叶似花何处有，瘴云泼墨几时开。固应未落诗人手，判却鸿荒待后来。
还过他里雾	孙元衡	林黑涧逾响，天青山更高。诸蕃能跽拜，前队肃弓刀。卧簟惟功狗，喧枝尽伯劳。不因程计日，待猎看风毛。
铁线桥村市	孙元衡	聚落鱼盐市，通衢负贩居。潮头低窄港，桥背受轻车。伐蔗饭牛足，诛茅煅蛎余。青橙与霜橘，味苦代新蔬。
返署	孙元衡	十日山中咏采薇，万山回首尚依稀。满城鸟语秋多暖，小院兰香人独归。生硬吏胥铺印席，疏慵僮仆启书帏。开樽不道登临事，唱出新诗兴欲飞。
感物候	孙元衡	客久澹无欲，无鹊非所望。断我近音信，无雁成两伤。燕骄不肯蛰，仲冬来草堂。菊以玉为蕊，榴如琴有房。傍帷鸣蝘蜓，依户守蛈蟷。宵深一叶堕，十月天微凉。寄言闺中子，毋念我衣裳。
飓风歌	孙元衡	九瀛怪事生微茫，瘴母含胎飓母长。虹篷出水势倾堕，云车翼日争回翔。须弥山下风轮张，狞悍熛怒天为盲。塕然于扶桑之木末，吞吐夫天池之巨洋。訇哮簸荡鼓神力，不崇朝而周回于裸人之绝国黑齿之穷乡。风劦风孛颫风夬无不有，一一堁堀尘飞扬。突如神兵交万马，崩若秦家天地瓦。颴飍起中央，沙砾尽飘洒。鳌身贔屭拄坤轴，羲毂轩轩欲回輠。怒鲸张齿鹏奋飞，涸鳞陆死盐田肥。嗟哉，元龟入壳避武威，伏虫尽蹂躏，植物将谁依，东门大鸟何时归。我闻山头磐石坠海水，夔鼓轰腾五百里。战舸连樯吹上山，乖龙罔象迫迁徙，万人牵之返于沚。呜乎，海田幻化良如此。又有麒麟之飓火为妖，风屯风屯爚爚如焚烧。黄发遗民一再见，阖门坚壁逃蒸熇。青青者黄黄者黑，死海破块山枯焦。飞廉狂痴肆其虐，祝融表里夫谁要。帝天不下听，仰首空云霄，举笔用纪其事为长谣。昨者估客归，为言落漈事。遭此四面风，淜滂无由避。连山波合远埋空，涌嶂划开惊裂地。木龙冥郁叫幽泉，桅不胜帆柁出位。闪闪异物来告凶，鬼蝶千群下窥伺。赤蛇逆浪掉两头，白鸟掠人鼓双翅。天妃神杖椎老蛟，攘臂登樯叱魔祟。事急矣划水求仙，披发执箸虚摇船。牛马其身蹄其手，口衔珠勒加鞍鞯。雷霆一震黄麻宣，金鸡放赦天所怜。扶欹尽仗六丁力，中原一发投苍烟。芒刺在背钳在口，自量归渡霜盈颠。为举一杯酹南斗，胡为乎职司喉舌而箕张其口。圣人御极不鸣条，噫此厉气焉能久。雄兮雌兮理则均，强为区别楚人狃。花信何妨廿有四，扶摇不碍万盈九。动物神功齐雨暘，南风熏兮愠何有。愿箕察所好，刚柔用其中，戢威自艾安尔宫，三年不波，万国来同。吾将查乘贯月，历四荒八极，徜徉而东。
裸人丛笑篇，十五首之一	孙元衡	皇威慑海若，崩角革顽凶。昔从倭鬼役，今为王者农。酋长加以冠，族类裸其躬。震惊鞭挞力，嬉戏刀剑锋。台郎出守罗星宿，云是大唐王与公。五十二区山百重，南极蜈蜞北鸡笼。浑沌不凿天年终。
裸人丛笑篇，十五首之二	孙元衡	卫鬤缦靡草，髟截髽如植竿。独竦兕廌立，两岐羱角端。不簪亦不弁，杂卉翼以翰。谓当祝发从瓯骆，尔胡不髡能自完。
裸人丛笑篇，十五首之三	孙元衡	凿囷贯竹皮，括轮象日月兮卫其身，圆景双担色若银。我闻无肠之东聂耳国，趋走捧持犹捧珍，又云一耳为衾一为茵。非其苗裔强相效，呜乎坎德胡不辰。
裸人丛笑篇，十五首之四	孙元衡	齿耳夫何以皓为，又奚取于渍汁而漆颐。厉骨辟秽芳其脂，墨氏毋宁悲染丝。
裸人丛笑篇，十五首之五	孙元衡	倒悬覆脏，如絷羵羊。织竹为笟，约肚束肠。行奔登跃，食少力强。蜂壶猿臂，逐鹿逾冈。将刀断之，挽手上堂。为语楚宫休饿死，盍习此术媚其王。
裸人丛笑篇，十五首之六	孙元衡	短布无长缝，尚玄戒施缟。桶裙本陋制，不异蛮犵狫。狫蛮凿齿丧其亲，尔蛮凿齿媾其姻。杂俗殊风仁不仁。
裸人丛笑篇，十五首之七	孙元衡	管承鼻息扬箫音，筠亚齿隙调琴心。女儿别居椰子林，雄鸣雌和终凡禽。不顾爷娘回面哭，生男赘夫老而独。但知生女耀门楣，高者为山下者谷。猫女腻新相斗妍，醉歌跳舞惊鸿翩。酋长朝来易版籍，东家麻达西家仙。
裸人丛笑篇，十五首之八	孙元衡	接飞轶走，纵行横施。绣肌雕腋，勇者是仪。龟文蝉翼，蒙表贯肢。背展雕鹗，胸狞豹螭。跳脱臂焊，璎珞项披，蠢然身首犁霝鬼尸。
裸人丛笑篇，十五首之九	孙元衡	海山宜鹿，依于朴樕。麌麌呦呦，群行野伏。诸蕃即之，长鈚劲箙。毒狦横噬，倍于杀戮。凭藉商手赋公局，获车既倾壑有欲。奔狧食何苦辛，直朵颐于刖蹄而剖腹。
裸人丛笑篇，十五首之十	孙元衡	尔之生也，悬刀代弧。尔之壮也，畜犬为徒。柔筌以卧肉以脯，纵横猛气凌殷虞。奋狋犬力不可呼，争先奚翅当百夫。功多齿钝弃匪辜，日暮累累暤路隅。
裸人丛笑篇，十五首之十一	孙元衡	虎山可深入，傀儡难暂逢。不竞人肉竞人首，歼首委肉于豝豵。惊禽飞，骇兽走，腰下血模糊，诸番起相寿。
裸人丛笑篇，十五首之十二	孙元衡	崩泉下涧三尺波，女儿没水如群鹅。中官投药山之阿，至今仙气留云窝。生男洗涤意非它，无挛无靡无沈疴。他日纵浪有勋业，为鲸为鲤为蛟鼍。
裸人丛笑篇，十五首之十三	孙元衡	鼍鼓轰林人野哭，举尸焮炙昲以燠。蝇蚋不敢侵，蝼蚁漫相逐。埋骨无期雨颓屋，安置鬼牛与鬼鹿。鬼残日夜伤幽独。
裸人丛笑篇，十五首之十四	孙元衡	金人窜伏来海滨，五世十世为天民。花开省识唐虞春，阡陌杂作如无人。披草戴笠，钳口合唇，道路以目，爰契天真。华人侮之默不嗔，秫粒如豆萁如薪。
裸人丛笑篇，十五首之十五	孙元衡	群嚼玉英粲，霝鬼醁为氤氲。屏玉齐三事，而狄康不闻。准身准口量余粟，一榼一瓢万事足。蚩蚩恍似无怀民，白刃酣交醒觳觫。
春兴，六首之三	孙元衡	北阙南乡思不禁，拋将身事任浮沉。宦情老隔鲲鹏路，归梦遥逢睍睆音。槛外花光红露满，门前春气碧云深。忘机习静饶生意，叶叶甘蕉展故林。
春兴，六首之五	孙元衡	门有烟波屋有林，笥无华衮橐无金。芳春逸兴花同发，永夜遥情月共沉。鹦鹉螺前开笑口，蠹鱼编里问初心。散人乞得闲官职，天外应须着冷吟。
春兴，六首之六	孙元衡	宜雨宜晴三月闲，朝登岛屿暮沙湾。嘘云睨日千金缕，腹海边天两碧环。林下学占争唤鸟，槛边闲译最深山。一生心折陶元亮，止酒篇从此际删。
赤嵌城	孙元衡	石楼盘百级，涌出似孤城。下岸临沧海，依然禾黍生。
海外惊霜叱雪无复寒林可观秋日行经木冈山下白茅作花宛如朔雪晨霜足补山川所不逮率简澄庵宋明府【率简澄庵宋明府】	孙元衡	茫茫宿莽本荒涂，行到瀛南胜画图。夹路霜华随野阔，到山雪色共云铺。风微灞岸飘杨柳，月淡江天冷荻芦。黄犊一声三榼酒，海邦秋兴未全无。
重九日偶题【九日】【刺球花】【消息花】	孙元衡	黄菊难寻处士家，也无枫叶受霜华。海东秋思知多少，为问墙边消息花。
遣兴，二首之一	孙元衡	齿颊添香生酒晕，槟榔古贲佐扶留。青青盛向金柈小，拾翠佳人减却愁。
遣兴，二首之二	孙元衡	玻璃浓露艳幽光，郑宅春芽斗粉枪。白嫩蛎房调最滑，绿肥龙虱细生香。
赠海客	孙元衡	头白不须怜，安居已是仙。闲门迟过鸟，孤屿得遥天。潮视盈亏月，风随顺逆船。此中堪玩世，知有太平年。
听海客言寄嘲北庄友人	孙元衡	道是求仙历险艰，半思利涉半跻攀。千条岐路迷银矿，一片晴云想玉山。贪挹龙涎乘莽葛，竞驱墨豹逐蜂蛮。非关海客谈言妄，纵到瀛洲未肯闲。
秋日杂诗，二十首之二	孙元衡	八月浑如夏，冰纹枕簟斜。渴虹淹溽暑，毒雾莽风沙。破梦无名鸟，伤心未见花。自怜情漫浪，更拟着浮槎。
秋日杂诗，二十首之三	孙元衡	西偏惟落日，东向一烟峦。不爽针盘路，无形铁板关。鱼舠纷似叶，战舸静如山。深隐成安宅，毋忧海国顽。
秋日杂诗，二十首之五	孙元衡	亦有奇情在，都疑梦里逢。潮生惊战鼓，日尽骇边烽。挟火麒麟飓，摧云傀儡锋。秋容何处好，千里木芙蓉。
秋日杂诗，二十首之六	孙元衡	诸番多窟宅，深就瘴云安。竹坞疑熊馆，茅居结马鞍。山荒朝猎豹，田熟夜防獾。此是羲皇上，文身似羽翰。
秋日杂诗，二十首之七	孙元衡	信此飘零眼，浮观别异同。四时无正候，百物有奇功。版籍翻稽妇，蛮村浑贱翁。糟醨聊可啜，应笑学郫筒。
秋日杂诗，二十首之九	孙元衡	海国多新意，生涯自不贫。清流环靛户，白水散令人。零露龙嘘漐，油云蜃积鳞。所嗟铅椠客，风俗未相亲。
秋日杂诗，二十首之十	孙元衡	殊方今乐国，襁负自成邻。饧酿酬田祖，蛮讴赛水神。蓣苗田鹿喜，蔗叶野牛驯。经术能师古，豳风属此人。
秋日杂诗，二十首之十一	孙元衡	秋雨滋篔箨，凄风养秀葽。醍醐闲伴少，榔枥野情遥。毂击煎饧灶，樯维煅蛎窑。喧嚣那可息，猿鹤漫相招。
秋日杂诗，二十首之十三	孙元衡	物情殊熳烂，问俗竟何如。乐事喧鼍鼓，哀音转犊车。番荒逃火鹿，海熟上潮鱼。生理无妨陋，安恬可瑟居。
秋日杂诗，二十首之十五	孙元衡	欲补虫鱼注，徒多玩物情。文禽悬羽息，沙蟹寄螺生。守拙蠨蛸隐，争雄蜥蜴鸣。大都观变化，蠢蠢只空名。
秋日杂诗，二十首之十七	孙元衡	秋宵常独坐，宜树漫相招。积水光摇动，连天气郁陶。蝠飞迎月露，鸡唱逐风潮。引领还空舍，余生本寂寥。
秋日杂诗，二十首之二十	孙元衡	回首平生事，心将迹并奇。溯江曾学懒，入海为求诗。云水交相适，鱼龙两不疑。还舟无处觅，大火又西驰。
海市清言	孙元衡	白沙洲软长莓苔，盖屋青林不用栽。两乳燕投孤垒宿，四时花共一瓶开。巧人西域营工到，估舶东吴载酒来。解语鹦哥成五色，更无鸟译费疑猜。
羞草，三首之一	孙元衡	草木多情似有之，叶憎人触避人嗤。也知指佞曾无补，试问含羞却为谁。
波罗蜜	孙元衡	波罗门下树亭亭，香蜜成房子更馨。解是西来真善果，十方供俸佛头青。
凤梨【黄梨】	孙元衡	翠叶葳蕤羽翼奇，绛文黄质凤来仪。作甘应似籦笼实，入骨寒香抱一枝。
香果【菩提果】	孙元衡	但有繁须开烂熳，曾无轻片见摧残。海天春色谁拘管，封奏东皇蜡一丸。
羡子【番檨】【檨子】	孙元衡	千章夏木布浓阴，望里累累羡子林。莫当黄柑持抵鹊，来时佛国重如金。
刺桐花【刺桐】，二首之一	孙元衡	春色烧空到海涯，柳营绕遍又山家。昆仑霞吐千层艳，华岳莲开十丈花。
刺桐花【刺桐】，二首之二	孙元衡	百朵红蕉簇一枝，偶然着叶也相宜。烟笼绛羽鹦哥舞，信是春城火树奇。
茉莉【茉莉花】【番茉莉】，三首之一	孙元衡	名花闻道出南荒，亲到南天闻妙香。弟是素馨兄是菊，澹烟如水月如霜。
茉莉【茉莉花】【番茉莉】，三首之二	孙元衡	佳人小立画廊西，纨扇迎风手自携。雪瓣恐教蝉翼重，缦华应遣凤头低。
茉莉【茉莉花】【番茉莉】，三首之三	孙元衡	却月盆中向晚芳，瑶台谁与散天香。残魂消尽同禅寂，不觉琼花在枕傍。
蝴蝶花树【金丝蝴蝶】	孙元衡	流宕春光烂熳枝，翩翻似醉更疑痴。家家一树锦蝴蝶，是梦是花人不知。
昙花	孙元衡	一丛优钵昙花好，移得西天小本来。日色烟光浮紫气，凌空谁为筑瑶台。
午时梅	孙元衡	葵叶梅英并可夸，枝枝绛雪受风斜。道人不语先天事，开落庭前子午花。
月下香	孙元衡	风引清芬暗里来，素花隐约傍莓苔。贪迎月露飘香满，更领蟾蜍死魄开。
迎年菊	孙元衡	寒花老圃结绸缪，翠羽金茎紫焰浮。酒借茱萸迎柏叶，诗将秋思赴春愁。
暮春郊行率尔有作	孙元衡	三春万事都如梦，今日行春客思赊。好雨偏能苏病骨，凉风似解逐轻车。山中渐长鱼苗水，溪上新开龙爪花。拂地榕须遮户竹，黄鹂应恋野人家。
新妇啼	孙元衡	泔鱼未学易牙方，软玉销为水碧浆。厨下却怜三日妇，羹汤难与小姑尝。
飞藉鱼	孙元衡	入海微禽能变化，秋来巢燕已为鱼。翻飞应悔留双翦，误学灯蛾赴火渔。
鹦哥鱼	孙元衡	朱施鸟喙翠成襦，陆困樊笼水厄罛。信是知名无隐法，曾闻真腊有浮胡。
翠蟹	孙元衡	嗜蟹何当只自谋，难凭此味悦监州。双螯独抱炎洲翠，吕亢图中未解收。
渔家口号【鬼蟹】	孙元衡	家在蚝山蜃气开，鲸潮初定鲎帆来。虎鲨鬼蟹纷无数，就里难求蛤蚌胎。
留滞海外倏逾三载追维所历不无慨焉【留滞海外倏逾三载追维所历不无慨焉】，四首之一	孙元衡	海东郡邑祇粗安，鼎立三区一岛盘。蛮嶂高低云亦险，鲸潮咫尺路方难。流光淡宕同鲛室，气味酸寒似橘官。御暴应难凭只手，戈船铁骑尽桓桓。
留滞海外倏逾三载追维所历不无慨焉【留滞海外倏逾三载追维所历不无慨焉】，四首之三	孙元衡	推挤不去已三年，千首诗拋海一边。初到似逋还似谪，即今疑幻却疑仙。后车何处无前辙，大国由来是小鲜。疏懒不愁鱼鸟笑，刺桐城里得安眠。＆＆452。
留滞海外倏逾三载追维所历不无慨焉【留滞海外倏逾三载追维所历不无慨焉】，四首之四	孙元衡	学得散人工散法，簿书拋却野情多。不经意得花前句，微有情调醉后歌。观水虫鱼增注脚，志山鸟兽费遮罗。丛谈就俚辞雕饰，未似张骞说泛河。
澄庵宋明府于法华寺左新构草亭落成立秋之二日陪济庵寅长偕亦远张明府闲集其上【法华寺左新构草亭落成】	孙元衡	绿野轩车得偶停，沧溟踪迹几浮萍。香飘古寺昙花见，秋到闲园蝶梦醒。自有醉翁能载酒，不妨喜雨更名亭。应芟恶竹斜添槛，收取冈山百丈青。
病中，四首之二	孙元衡	物态浮观物理沉，瘴山浅历瘴云深。四时气有三时夏，一日风生半日阴。海外自知坚道念，病余不觉长禅心。大通中散无由觅，九钥应难炼紫金。
病中，四首之四	孙元衡	几日淹留似醉乡，今来小愈坐胡床。羹调玉糁桄榔软，茶煮龙团榄香。糕字题成教女婢，纸鸢画就走儿郎。此翁得丧无何有，炙背扶人傍短墙。
闲游羡子园林【陈氏别墅】【游檨子园林】	孙元衡	杪秋似初夏，和风正轻靡。从游四五人，出郭二三里。细路入幽篁，平沙渡寒沚。羡木行行直，崇冈面面起。故叶凌冬青，新枝垂暮紫。茅店阒无人，远望洵足美。门前百尺阴，荫此一溪水。
