<begin>	1	人事类
6	天	峻极 倚盖 十瑞 有赫 穹窿 照临 莽莽 星榆 垂象 碧落 金阙 帝宫 再旦 大圆 覆盆 六气 无私 溥博 覆焘 苍苍 月桂 观文 青霄 瑶台 神阙 左旋 玉京 四时 玉仪 张弓 圆盖 有象 临下 得一 圆碧 披雾 刚健 管窥 断鳌 银阙 九野 铜浑 圆盖 覆奁 无声 听卑 函三 轻清 昭云 高明 盆望 倚剑 居高 荡荡 高覆 一元 广大 浩浩 杳杳 穹苍 风驷 积气 补石 盖高 手捧 设位 巍巍 健行 万物 清明 高高 昭昭 虚碧 云车 垂形 戴盆 不息 翼搏 磨行 撑柱 壶中 折柱 示谴 网疏 盘古分 无私覆 成万物 分清气 屈原问 车运 叫阑 瓮里 绝维 亏盈 石炼 女娲补 不可升 覆群生 仰至仁 秦穆观 披云睹 统元气 雷霆震 共工触 临下有赫 潜施造化 雨露沾濡 万象森罗外 炼石几年补 坐井观 刻象形 日月明 杞国忧 覆物无私 密浑阴阳 风雷鼓舞 群生覆育中 乘槎何处登 垂象示群动 火流空外日 何言行四时 峰耸望中云
7	日	五色 阳精 火精 千里 合璧 扶桑 华曜 久照 东升 九光 君象 阳德 十辉 联珠 细柳 灵光 重明 西没 出地 乌飞 炳耀 出海 羲驭 大明 赫赫 火轮 两珥 无私 分阴 暵暵 葵霍 丽天 驹过 光芒 丽空 乌轮 临照 曈曈 铜柱 重轮 有节 寸晷 晖晖 桑榆 伺晷 羲鞭 宣光 仰照 棠阴 隆照 悬车 三舍 继照 弹丸 晨曦 线量 负暄 测圭 羿射 浮彩 依光 桑荫 宣明 弭节 再中 离章 冠珥 夕照 绳系 树表 君象 则戾 常右转 五色备 太阳宗 东门朝 似骐步 虞公指 白虹贯 周文梦 阳宗 方中 出东方 四海明 群阴伏 西谷饯 类凫飞 夸父追 赤乌飞 汉武生 云间五色满 圭影旋当午 入帘光易透 散彩宜偏照 清明开晓镜 光从天上落 霞际九光披 羲轮恰正中 过隙景难留 流阴信不追 照晰辨秋毫 恩向日边来
8	日蚀	阴盛 萦丝 晦昧 阳微 代鼓 遮蒙 妖物 乌足折 如月之初 蔽乌 天眼翳 类钩不尽
9	日影	花重 长短 竹影 升沉 穿帘 透树 离离 倒影 穿窗 步晷 圭测 测影 竹间 花阶 宫线 轻冉冉 下危檐 醮水 隔帘 叠叠 流光 过隙 寸阴 线量 惜阴 花 柳陌 棠阴 重迟迟 浮曲砌 添一线 帘横玉筋 随波上下 波摇碎影 光筛竹径 栏槛重阴合 参差三径竹 葵藿常倾向 惜寸阴 水碎金波 逐树横斜 树透微光 影透书帏 楼台一片明 狼藉半窗纱 桑榆任转移
10	月	水气 冰镜 丹桂 玉槛 扬彩 金波 玉兔 结璘 入河 蟾魄 三珥 金精 玉盘 素娥 金环 飞光 玉宇 琼蟾 纤阿 捣药 蛾眉 重轮 西生 游园 似钩 庾楼 升沉 婵娟 金兔 流天 鹊飞 一轮 应潮 上弦 朒朓 东落 照牖 如璧 潘室 圆缺 皎洁 银蟾 照室 牛喘 千里 离毕 破镜 朏魄 牛渚 阴灵 皎皎 桂华 瑶盘 轮影 影冷 冰轮涌 离沧海 离海角 照潘室 袁宏渚 南楼 坎德 胧胧 璧彩 玉碗 镜光 光寒 玉斧修 上碧霄 出云头 鉴阮帏 庾亮楼 清似水 如泼水 寒色迥 穿绣幕 宝镜莹光 影横玉塔 追随落日 轮移金殿 光腾五彩 迥无云 似开奁 瑞光呈 逼纱窗 桂花浮影 光射金梯 点缀浮云 镜挂画楼 影耸千寻 空函万象 入牖人偏揽 桂含秋树晚 渐出三山上 一轮光正满 山明疑有雪 深泱重渊 临枝鹊正飞 影入夜池寒 将凌一汉横 万里气尤清 岸白不关沙
11	月桂	仙枝 灵种 不老 一株 香满 皎洁 密叶 清香 长生 万古 根高 婆娑 兔窟 玉宇 玉枝 清虚府 风霜古 飘宇宙 丹霄日 唯蟠月窟 根非生下土 皓魄澄虚镜 蟾宫 瑷柯 金粟 广寒宫 岁月多 照山河 白兔宫 不碍山河 叶不坠秋风 天香遍一轮 叶凝终古碧 映月无他影 讵作婆娑态 蕊结九秋红 扶风有异香 还看湛露频
12	月蚀	金蟆 朦胧 渐掩山河景 玉兔 混沌 齐闻金鼓声
13	月影	兔魄 玉彩 蟾华 光浮 散彩 入帘 光摇 皎洁 练白 映阶 筛庭竹 桂华 金波 桂影 色泻 流辉 穿户 彩照 婆娑 波寒 透竹 映槛花 光含宇宙 高映南楼 飞上寒窗 皓彩临庭 交如绿牖 满衣冰彩 如金晃耀 水漾金波碎 色界窗棂 斜穿北牖 照来虚阁 清光入户 掩映朱帘 遍地梅魂 似玉玲珑 云分缟带长 清辉延细竹 穿帘疑碎璧 下阶嫌履湿 爽气集幽兰 入户觉鎔金 闭户认苔生
14	冬日	雪霁 霜融 云收 冰释 凄凄 南至 催短 暖气 云散 向暖 烘窗 经檐 晴消 寒去 岭雪 气暖 雪消 烈烈 西沉 增长 寒晖 霜凝 负暄 炙背 过隙 暖破 暖来 江梅 冰融 经檐短 浮霁色 冰如泮 暖入幽窗 历历寒风 雪霁干坤 光摇碧瓦 披裘灞岸 枝暖 出雾迟 夺寒威 草欲苏 光回寒谷 萧萧晴雪 风消宇宙 影落茅檐 拥步蓝关 窗梅横月 横窗梅影瘦 已添唐宫绣 未消埋径雪 负暄人曝背 帘雪飞花 入户竹阴疏 何须邹律吹 先暖读书帏 乘暖客登舟
15	冬雨	散漫 寒声 飘空 朔吹 斜风 雁湿 杂霰 疏密 阁云 凝寒 溟蒙 凉气 作雪 同云 乱洒 鸥寒 逐风 横斜 酿雪 积冷 萧萧 飘院落 妨获刈 成玉筋 千山瞑 檐溜落迟 冷湿岭梅 松发结珠 冷伴雪花 瑟瑟 瞑干坤 阻收成 散冰丝 四野低 天风吹急 冻寒江水 梅腮滴玉 冻和云叶 但融江路滑 布野同云湿 梅苑滋新萼 溟蒙纔洒润 严冻随风扇 未放野梅芳 飘寒冷吹斜 松岩湿旧梢 点滴不成声 浓寒杂雪飘
16	冬风	飞沙 振槁 吴江 肃杀 惨栗 舞雪 刮地 狂飘 入幕 落木 呼号 刮天地 疾如箭 水生骨 易水 严凝 怒号 凝冰 削天 怒震 裂窗 号空 奋发 振山冈 利似刀 地裂肤 冷逼重襟 黑帝行威肃 杀气收群热 云壑千岩瘦 凛冽穿窗冷 冻侵短褐 飞廉意气雄 威声薄太空 霜林万叶飞 严凝透户寒
17	北斗	天极 枢机 居北 东璧 帝居 喉舌 指南 南弧 斗纲 君象 北极 揭柄 居中 星拱 扶帝座 一台列 枢七政 候五色 龙光射 天之枢 电绕 帝君 中天 连魁 临下 宸寰 挂天心 四辅居 运四时 运九霄 剑气冲 学者仰 斟酌元气 魁建星居北 静随银汉转 璇玉交辉映 三辰扶帝座 纲纪三辰 衡平柄揭西 密拱紫宸居 魁杓代斡旋 七政总天纲
18	甘露	天酒 如蜜 神浆 若饴 凝脂 灵滋 甘流 揭云 玉聚 彩囊 成甘 五色 琼爵 润叶 呈祥 润垂 仁泽 讶蜜 神液 膏被 垂木 珠联 宝瓮 应瑞 千龄 金茎 沾条 愈疾 甘溢 灵浆 良宵 浓于酒 凝风草 先瑞雪 婺女匀调蜜 浓浓滋禁树 散玉呈隋瑞 拂曙氛埃敛 和气 甘若饴 滴金盘 比祥云 鲛人碎泣珠 湛湛滴阶蓂 凝脂表晋祥 凌空沆瀣清 脂凝仙掌润 献来仁寿晓 饴液玉杯明 凝处未央秋
19	竹风	寒声 淇涣 历历 声彻 声似荻 月明中 金影晴摇 不移君子操 清韵 渭川 萧萧 凉生 翠欲流 秋色 玉声寒戛 谩动故人情 有韵和宫漏 凤尾摇丹槛 初疑金罄奏 影摇金琐碎 无香杂畹兰 龙孙舞翠空 翻讶凤箫鸣 声彻玉玲珑
20	老人星	天躔 依丙 垂休 垂瑞 帝寿 近丁 作瑞 为祥 灼烁 瑞彩 皎洁 春夕 祥瑞 春见 增辉 灿灿 连牛斗 依狼地 含规同月满 昭彰 祥光 光芒 秋宵 寿昌 秋明 发曜 荧荧 辉丙丁 近帝城 表瑞得天清 祥为一人寿 南极垂光夜 火星连北地 精芒明鹤发 色映九霄明 中朝表瑞时 瑞彩见南郊 祥瑞荐龟年
21	旱	赫日 旱魃 畏日 烂石 云汉 苗槁 黄尘 赤地 酷烈 执热 民望 草木枯 赤日流金 槁苗 土龙 骄阳 煎沙 桑林 草枯 白日 苍生 炎蒸 乘风 草枯 金石流 断虹截雨 火云兴远汉 万方思舜泽 龟兆初开圻 泉涸看将竭 剪爪嘉汤后 金日烁长空 四海望汤霖 龙津久闭藏 叶焦欲半枯 焚巫笑鲁人
22	旱云	热气 炎炎 焰焰 不雨 烧空 如火 挟日 烈焰 能蔽日 触石有机 抱石情虽久 炎光 炽炽 悠悠 助阳 烁石 似峰 腾空 炎威 不成霖 从龙无意 为霖意若何 徒有从龙意 势助炎威盛 万方思舜泽 浑无济物心 峰升远汉高 四海望商霖
23	步月	中庭 皓彩 花影 独步 顾影 光炯夜 徘徊踏花影 炉香初泛夜 蝉辉 微吟 寒衾 影随人 迤逦步廊西 花影欲摇春
24	狂风	偃木 伐木 走石 发屋 摧林 扬沙 狂吹 拔木 怒气 摇坤轴 起炮车 鸟雀惊 箕伯号 巨浪惊空 旷野多惊鸟 穿林摧古木 怒拂 扬尘 厉声 卷浪头 扬沙石 蛟龙怒 爰居避 猛声吹树 平林少静柯 卷石下危巅 并岸漂千舍 鱼龙皆失穴 连樯覆万船 江海欲回流
25	夜雨	响竹 通宵 寒声 潇潇 霎霎 孤馆 滴阶 彻晓 爽气 滴滴 霏霏 青灯 乡心 半夜 聒梦 洒竹 被冷 和蟋蟀 衾裯冷 惊好梦 侵睡幌 窗无月照 沥沥竹窗 客梦 五更 惊眠 敲窗 身寒 打芭蕉 刻漏长 感离愁 乱寒更 壁有蛩声 凄凄茅舍 气凉生枕玉 夜雨西风急 窗扉淡欲晓 何时对床语 疏钟沉远寺 声冷逼窗纱 孤灯共客心 枕簟冷生秋 虚听打窗声 寒漏断高城
26	孤云	一片 形细 来往 似鹤 孤飞 影奇 东西 随风 有象 一缕 欲消 天高 逐鸿 出岫无心日 影单还似鹤 望穷千里白 光并孤轮月 无心 九霄 将断 势薄 随月 随风得势时 势断未从龙 点破一天青 辉连一抹烟
27	松风	婆娑 轻掠 韵生 寒声 涧底 传涧壑 龙吟细 声瑟瑟 潇洒 细摇 闻乐 逸韵 树间 类笙竽 鹤梦清 影离离 龙蛇动 影摇千尺 乱摇千尺影 似奏琴中曲 封标秦岭秀 强与幽泉并 青山同兴趣 风雨寒 声撼半天 消散半天声 如闻涧底声 清快楚台雄 翻嫌细雨并 流水和清音 拂空增鹤泪 过牖合琴声
28	河汉	星阙 天潢 终津 清浅 含星 皎皎 耿耿 清河 一水 隐隐 析木 箕尾 仙槎 地纪 华汉 纵横 伴月 盈盈 昭昭 斜汉 双星 迢迢 支机 女牛 西流 夜清 显晦 垂象 案户 云汉 银弯 北极 水气 灵源 经年 月娥 鹊惊 左界 晓落 分明 为章 成桥 银河 星汉 南滨 河精 清汉 终古 星驾 槎度 月过 淡如扫 微云淡 度牛女 千寻直 秋深横水气 万里通槎路 清沉宵雾迥 星回 直若绳 让月明 洗甲兵 一派长 月落浸银河 中天倚建章 浅淡曙霜寒 隐隐寒波泻 浅寒浮月色 微微素练横 清影动星芒
29	初日	暘谷 咸池 若木 杲杲 旭旭 车盖 沧海 赬玉 霞举 镜开 曙景 暗暧 丹穴 一轮将出海 扶桑 曈曈 昕昕 铜钲 赤波 金轮 露晞 轮涌 晨光 曈曨 鞠陵 五色已光天 金乌升晓气 晓光升海峤 散熳添和气 鲜飙收晚翠 纔分天地色 玉槛漾晨曦 宿霭散曈曨 曈曨卷似烟 佳气满晴空 便禁虎狼心
30	雨	解作 雷送 润叶 有色 海雾 屯盈 云腾 濯枝 无声 江云 黑蜧 必夜 既零 洗甲 洒尘 决狱 利物 以润 委露 霢霂 霏微 梅黄 密洒 玄冥 崇朝 如晦 淋铃 破块 随车 为霖 其蒙 散丝 沾雨湍 润泽 草碧 乱飘 随风 丝汉 檐花 龙穴 山云 翻盆 洗尘 入夜 沛然 漠漠 溅琴 暗淡 随云 润物 织空 银竹 蚁封 檐溜 淋幔 添涨 通宵 俄尔 纷纷 添砚 空蒙 洒道 潇潇 乱滴 霎霎 细细 风引 鹳鸣 月离毕 滋地脉 系瓶马 占花石 离毕月 点点 细飘 蒙蒙 霏霏 烟添 鱼噞 山出云 出天津 吸砚龙 颂宝珠 触石云 神农师 浴猪豨 洒四漠 阴阳蒸 纷如织 碧含千里色 风鸳藏近渚 气连河汉润 河伯使 滴马鬃 埋千里 日月蔽 细若丝 青起万家烟 雨燕集深条 声到竹松高 斜影风前合 海雾连南极 蛛网县珠络 圆弦水上开 江云暗北津 荷盘泻水晶
31	客中雨	路遥 旅舍 依床 濡面 茅亭 半路 淋沥 云烟 对床 淹留 策笻 寂寂 孤馆 衣湿 萧条 投店 停骖 草舍 长途 沾濡 泥潦 惊梦 展转 高枕 萧萧 征途 云暗 邮亭 欺短笠 嗟去路 停客骑 无心照 滴破乡心 云心石磴滑 遥指烟村去 泥深 公馆 湿征衣 溅征篷 阻行程 有蛩吟 共剪窗烛 渡急野桥危 频嗟客路难 声眠篷底谷 声同归梦断 寒湿钓来蓑 寒逼旅衣单
32	待月	凭槛 登临 倚楼 栏边 倚槛 凝情 卷帘 携酒 凝望 江上 停杯 伫立 极目 望久 登楼看 褰翠箔 望穷沧海峤 自是登楼早 深防有云起 玉轸临风久 倾心 吟余 倚槛观 卷珠帘 倚遍碧栏干 非关出海迟 共望此轮高 金轮出雾迟
33	春日	葵光 杲杲 阳和 丽色 沙暖 暖晖 柳影 迟迟 暖气 晴光 泥融 晴昼 明媚 和暖 缓驾 烘花 莺戏 怯寒 韶光 江山丽 花心绽 破寒威 暖吐花唇 冲融 舒徐 载阳 筛柳 蝶飞 逗暖 霁景 鱼鸟繁 柳眼开 回淑气 晴舒柳眼 布回暖气 晴飞燕子 水成嫩碧 熙有登台乐 暄和催鸟韵 影迟红杏坞 消尽寒光 暖睡鸳鸯 花变新红 舒回化国长 明丽压花梢 光转绿杨堤
34	春雨	濯枝 湿柳 湿花 有泪 入眼 飞烟 润物 应候 润叶 催花 添柳 无声 如膏 卷雾 生春 知时 催花 卧花 一犁 陇麦 漠漠 柳岸 蕙叶 水生 披雨钓 红杏重 添柳重 晨烟湿 滋麦 剪韭 四泽 园花 蒙蒙 花房 桃花 烟湿 带泥耕 绿杨垂 溅花匀 春水生 湿梨云 翻翠浪 肥香菜 滋陇麦 柳耳添 三农庆 势密悬麻 草痕底映绿 燕剪冲帘湿 翻桃浪 开轻丝 渍绿苔 湿林莺 花脸湿 百谷滋 声稀鼓瑟 水色远浮蓝 莺梭织柳迟 细添和气润 雨细疑无点 轻逐暖风吹 云低欲近人
35	春风	解冻 吹花 泛兰 雁斜 融冰 淡荡 轻拂 习习 飘红 展草 落花 舒柳 催花 惊尘 转蕙 抽麦 鸟碎 吹雨 吹嘘 微和 微微 皱绿 鸣条 飞絮 开花 擘柳 碧皱 拂芳草 来水面 穿绣幕 扬芳经苑囿 暖舒莺羽翼 声调弦管脆 暗催南向叶 香飘 皱绿波 入花心 透红楼 扶暖入帘栊 轻举蝶精神 香度绮罗新 渐翥北飞鸿
36	春雪	妒梅 压竹 润麦 迷花 燕寂 禁暖 勒花 酒楼 润柳 埋萱 沃梅 压柳 莺愁 添寒 折竹 歌扇 千点 整整 融曳 轻洒 飞花 迷舞蝶 枝枝絮 勒花容 疑柳絮 寒禁柳 润竹根 尺园 斜斜 缤纷 旋消 舞絮 逐残梅 树树花 埋野色 讶梅花 冷欺花 滋蔬甲 柳排金线 准拟春花少 飘来梅共笑 已逐东风落 地冻萱芽短 润从河汉下 茶点绛葩 依稀柳絮多 飞作柳边春 还随暖日稀 林深鸟弄迟 花逼艳阳开
37	春晴	沙软 日高 斗草 眺望 明媚 花心 和气 曙光 眠芳草 人意悦 泥融 风暖 寻芳 嬉游 阳和 柳眼 晓光 霁色 惜落花 鸟声碎 浮暖艳 花含醉 千绿媚 江山丽 桃红柳绿 霁色澄空 云收雨脚 天开六幕 暖风丽日 爽气融兰蕙 日融莺语滑 花影重 卷轻烟 柳起眠 万红娇 花草香 雾卷云收 芳草名花 阳光淡麦塍 风软蝶身轻 繁花迎醉客 竟日莺相和 晚春村外意 啼乌唤游人 摩霄鹞数群 残照水边明
38	星	水精 四守 度缠 入房 贯珠 经纬 银烁 陨石 石质 天孙 垂野 在东 疏密 金气 五行 珠缀 聚井 连贝 盈缩 榆光 流虹 金精 婺女 在天 环北 有无 周环 聚东 磊磊 次舍 布列 炳炳 荧荧 编珠 象纬 瑞彩 井聚 炳耀 天阶 森列 共北 煌煌 宫垣 森罗 辉辉 历历 散锦 珠玑 光芒 阶平 昭回 帝座 三台 武库 重曜 灿烂 聚奎 流虹 铺碎玉 千珠络 光连璧月 珠光连璧月 五老 文昌 丽天 光辉 食昴 陨石 灿明珠 一局 彩耀银河 榆影澯银河 观象明尧历 流辉悬玉李 森然居次舍 垂光罗列宿 未得灵槎便 呈祥验石经 布算扪金针 烂石拱辰庭 腾耀布干文 空瞻紫极端
39	祈雨	祷林 积薪 诚心 虹霓 忧心 望云 迎龙 焚驱 暴野 环艾 修德 蜥蝎 剪爪 谒水 焚兀王 徒市 精诚 三农 桑林 谒庙 阿电母 鞭阴石 垂雨露 汤致桑林祷 未见月离毕 泉涸看将竭 膏泽 六事 稻陇 请天 鞭雷公 闭阳门 起风雷 周歌云汉诗 咸思山出云 苗焦欲半枯 旱气期销荡 阴官想骏奔
40	祈晴	纵阳 纵阳 霁色 精诚 诛蜧 闭阴 欢情 虔祷 云阴 汤云 辍霖 敛翳 驱云 瑶汉三竿日 闭阴虽有自 精衷祷群望 群情厌淫雨 溪涨 尧日 吐景 停云 推日 金炉一穗烟 指日更凭人 诚意恳灵祠 众志望晴晖
41	秋日	金伏 清光 皓皓 爽气 清景 南郊 火流 素影 凄凄 清晖 素商 西陆 寒叶 影清 碧梧 露白 气清 玉露 晷促 桐阴薄 昧谷纳 消酷暑 菰蒲熟 菊花篱 晓霜 光冷 丹桂 江澄 晷短 金风 天高 柳影疏 扶桑升 乱清晖 芦苇黄 芙蓉径 浮江练 华承露掌 西陆清晖爽 影挂如霞树 露从朝晷散 金紫三竿影 散露珠 影逐霜蹄 南郊暑气疏 光摇似练江 烟带夕阳微 乌飞八月天
42	秋雨	东渚 苔黄 破晓 空蒙 疏枝 滴阶 快冷 滴滴 西山 黍黑 催寒 潇瑟 败叶 落叶 惊寒 潇潇 叶声 客梦 沾草 江山冷 沾白草 滴高梧 秋色动 寒无寝 蛛丝润 迷远望 暗添檐溜 檐溜 乡心 舞阶 枕簟寒 渍青苔 催败叶 雨声频 湿未炊 薤叶凉 送寒声 细逐庭梧 蝉沉远岸 西风来雁 翠璧凝云 老苔翻旧碧 繁声乱梧叶 冷到鸳鸯梦 窗寒知气重 雁断长空 夜雨鸣蛩 绿畴翻浪 病叶坠新黄 凉气逼书帏 清随蟋蟀吟 人静觉泥深 秋池不自冷 风叶共成喧
43	秋风	爽籁 萧萧 凄凄 灏气 送暑 袅袅 凉飙 漠漠 切切 商飙 生凉 飘飘 云飞 罢扇 萧瑟 落叶 凉生 雁字 生桂 吹葭 怒号 穿林 弃扇 下叶 翻别叶 叶下 披襟 凄凉 飞鸿 暑退 鹏程 凋桐 塾稻 萧索 动菊 思莼 振条 败红兰 增爽气 桂枝生 豆翻白 送雁群 笛声清 白云飞 惊沙密 黄花满径 林敲败叶 送秋声 苹叶起 叶坠丹 坠庭叶 砧韵响 红叶老 断柳疏 红叶盈沟 菊散清香 江东归兴 扫得天衢凈 静落阶前叶 引笛秋临塞 回拂来鸿急 林中凋一叶 汾上新辞 吹来眼界宽 清传月下砧 吹沙夜遶城 斜催别燕高 天下动秋声
44	秋晴	霁晓 云收 虹销 烟收 云容 玉宇 新秋 雨霁 雾卷 云敛 风气 银河 雁宇 橙黄 蓼红 江澄 红叶 清风 归石燕 送断云 黄花呈色 白云红叶 荷蕖红潋滟 蛩吟 橘绿 芦白 潦净 黄花 素月 渡边鸿 收残雨 丹桂飘香 秋水长天 苔径碧逶迤 鸟归林霭瞑 日月波中浴 蜗涎归壁重 檐雨收残溜 楼射涧虹明 云霞窗里窥 燕嘴得泥轻 城阴带暮曛
45	虹	藏见 一条 五色 两垂 架天 依云 见影 雌雄 万丈 千寻 双出 晕日 截雨 藏形 窈窕 高下 天陂 化玉 朝彩 壮士 偃蹇 绚汉 云头 插空 长川 剑光 星渚 纡余 浅深 斗精 吐金 晚光 美人 光华 连云 雨脚 倒海 远汉 玉色 天浔 仙客 远渚 赩赫 山顶 远近 回馆 剑影 贯日 饮涧 仙带 成文 随雨 与药 老龙 遥岑 照燎 天腰 升沉 拖轩 桥形 弥天 丽天 天弓 垂象 照云 投杯 朝影出 横碧落 乘黄道 逸势含良玉 瑞彩腾空远 截断将沉日 一条乘雨后 横云仙带阔 晚光舒 驾晴空 架彩桥 神光现瑞金 长桥跨海低 横遮欲雨天 五色丽天中 渡汉彩桥斜
46	风	少女 封姨 飞帘 羊角 转蕙 金铃 虎啸 铜鸟 松涛 吹衣 眇眇 拂野 阿那 大王 巽二 箕尾 鸿毛 起苹 玉铎 鸢鸣 翣脯 花信 满袖 绵绵 悬瓢 消散 喜怒 苍梧 穆者 鹊鸣 萧萧 飘颻 五日 驱烟 故人 袁扇 宗悫乘 摇玉树 出幽涧 雌雄 黄竹 凄其 鷁退 习习 泛漾 终朝 卷雾 君子 阮衿 列子御 响金扇 入山户 披云罗影散 解落三秋叶 过江千尺浪 传凉入缕槛 逐舞飘轻袖 召得阴阳顺 泛水织文生 能开二月花 入竹万竿斜 发气满瑶阶 传歌共绕梁 能令惠泽通
47	夏日	尧曦 盾日 炽日 日长 炎光 烁石 郁蒸 火炽 热气 可畏 乌流 威酷 行南陆 戈停鲁 骄阳 景短 畏景 烧空 炎赫 金流 炎晖 如焚 龟折 景长 经中街 辔缓羲 炎可畏 云生火 蒸千里 槐阴密 流辉赫赫 祝融司令 人间居火宅 一轮腾汉表 景偏长 汗滴珠 煽八荒 柳影浓 永昼炎炎 炎帝当权 何处饮冰壶 万里炽炎威 炎威驰迥野 桐阴迟昼景 昼永停羲驭 畏景烁长空 竹荫却炎光 时和韵舜弦
48	夏雨	熟梅 暑蒸 水声 沛若 气蒸 合洒 濯枝 梅湿 漂麦 阳化 云色 滂然 雷送 急流 拂柳 荷沾 滋梅 却暑 雷声 濯枝 消暑 流畎亩 飘苹渚 三时泽 涨江湖 消酷暑 一天爽 湿柳 生凉 电影 润物 苏民 涨池塘 滴稻畦 五月秋 滋原隰 洗炎光 万物苏 湿桃腮 枕簟霜 阴浓柳岸 暗窗不晓 润含琴调 水田看浴鹭 帘疏蛛网重 对面雷嗔柱 凝杏脸 帘栊雪 声战荷池 凉簟先秋 凉入书声 烟树听鸣莺 池湿燕泥新 当阶雨趋人 竹窗滋嫩绿 晦野云阴合 莲沼洗新红 喷山瀑势雄
